 2.041454911E-01 2.822343111E+00 7.200320065E-02 -6.260357499E-01
 2.039764673E-01 2.833474159E+00 7.199167460E-02 -6.241206527E-01
 4.736518860E-01 3.016418219E+00 6.815624982E-02 -2.910972238E-01
 4.650644362E-01 2.991093874E+00 6.875720620E-02 -3.028573990E-01
 2.250182629E-01 2.782046795E+00 7.324127853E-02 -6.080806255E-01
 2.049813569E-01 2.809663296E+00 7.205982506E-02 -6.269615889E-01
 4.618293941E-01 2.969952345E+00 6.897778064E-02 -3.099658787E-01
 2.049341053E-01 2.785517454E+00 7.205664366E-02 -6.323703527E-01
 4.873504937E-01 2.958391666E+00 6.715229899E-02 -2.924683094E-01
 4.616495967E-01 2.947995901E+00 6.898994744E-02 -3.137776852E-01
 2.061625421E-01 2.772561073E+00 7.213881612E-02 -6.324878931E-01
 4.648831189E-01 2.930400848E+00 6.876965612E-02 -3.140973747E-01
 4.889964759E-01 2.933868647E+00 6.702800095E-02 -2.959460616E-01
 4.772581756E-01 2.905078650E+00 6.789729744E-02 -3.089202940E-01
 7.760595679E-01 2.856985331E+00 -3.605611622E-02 -4.858873039E-02
 7.762947679E-01 2.869376183E+00 -3.602448478E-02 -4.862555489E-02
 7.758460045E-01 2.845893860E+00 -3.608482331E-02 -4.862045497E-02
 7.765711546E-01 2.880449295E+00 -3.598730639E-02 -4.871508852E-02
 7.530457973E-01 2.866447210E+00 -3.910681233E-02 -5.978050455E-02
 7.752299309E-01 2.833320141E+00 -3.616760671E-02 -4.847207293E-02
 7.520012856E-01 2.842738628E+00 -3.924318030E-02 -5.979675427E-02
 7.768669724E-01 2.892581463E+00 -3.594749048E-02 -4.894497618E-02
 7.541508675E-01 2.889705181E+00 -3.896233439E-02 -5.973694474E-02
 7.751526237E-01 2.822231054E+00 -3.617799655E-02 -4.812799767E-02
 7.770587206E-01 2.903393984E+00 -3.592167795E-02 -4.915192351E-02
 7.742440104E-01 2.809528351E+00 -3.629996628E-02 -4.827493057E-02
 7.516503930E-01 2.820121050E+00 -3.928894922E-02 -5.934680253E-02
 7.773624063E-01 2.915366650E+00 -3.588078916E-02 -4.935989156E-02
 7.547418475E-01 2.912477255E+00 -3.888498619E-02 -5.994964764E-02
 7.240809202E-01 2.798531294E+00 -4.282013327E-02 -7.423032075E-02
 7.520531416E-01 2.801400661E+00 -3.923641145E-02 -6.049777940E-02
 7.776178718E-01 2.926148891E+00 -3.584638238E-02 -4.952415824E-02
 7.557927966E-01 2.935140133E+00 -3.874729201E-02 -6.007364765E-02
 7.492798567E-01 2.780616999E+00 -3.959762678E-02 -6.093051657E-02
 7.778942585E-01 2.937976122E+00 -3.580914065E-02 -4.965090379E-02
 7.564974427E-01 2.957382202E+00 -3.865486756E-02 -6.039282307E-02
 7.780830264E-01 2.948539972E+00 -3.578369319E-02 -4.991503432E-02
 7.570744753E-01 2.979295969E+00 -3.857912123E-02 -6.076392904E-02
 7.783356309E-01 2.960214376E+00 -3.574964032E-02 -5.018510297E-02
 7.784898281E-01 2.970635414E+00 -3.572884947E-02 -5.057448521E-02
 7.573405504E-01 3.000762463E+00 -3.854417428E-02 -6.142257527E-02
 7.786806822E-01 2.982137442E+00 -3.570310399E-02 -5.103705451E-02
 7.577348948E-01 3.022209883E+00 -3.849236295E-02 -6.192363799E-02
 7.787138224E-01 2.992359877E+00 -3.569863364E-02 -5.151241645E-02
 7.582986355E-01 3.043514967E+00 -3.841824085E-02 -6.226536259E-02
 7.791496515E-01 3.013859272E+00 -3.563982248E-02 -5.194191635E-02
 7.791475058E-01 3.003803015E+00 -3.564011306E-02 -5.175539851E-02
 7.588319778E-01 3.064628124E+00 -3.834806755E-02 -6.265838444E-02
 7.795859575E-01 3.035296679E+00 -3.558092192E-02 -5.221121013E-02
 7.795149684E-01 3.025285959E+00 -3.559050709E-02 -5.199983343E-02
 7.593798041E-01 3.085588932E+00 -3.827594593E-02 -6.322098523E-02
 7.798347473E-01 3.056489706E+00 -3.554731607E-02 -5.288168788E-02
 7.796989083E-01 3.046508312E+00 -3.556566685E-02 -5.249481276E-02
 4.772581756E-01 2.905078650E+00 -6.789729744E-02 -1.878601611E-01
 7.800811529E-01 3.077471733E+00 -3.551402315E-02 -5.393917486E-02
 7.800000310E-01 3.067599535E+00 -3.552498668E-02 -5.337129161E-02
 4.889964759E-01 2.933868647E+00 -6.702800095E-02 -1.840093285E-01
 5.418778062E-01 2.969097614E+00 -6.264373660E-02 -1.610571742E-01
 7.805089355E-01 3.088633299E+00 -3.545621037E-02 -5.427863449E-02
 4.648831189E-01 2.930400848E+00 -6.876965612E-02 -1.918555945E-01
 4.873504937E-01 2.958391666E+00 -6.715229899E-02 -1.848640293E-01
 5.154872537E-01 2.984269142E+00 -6.492371857E-02 -1.703951657E-01
 5.437932611E-01 2.991868258E+00 -6.247153506E-02 -1.603627652E-01
 7.150259614E-01 3.133706808E+00 -4.395161569E-02 -8.600663394E-02
 4.616495967E-01 2.947995901E+00 -6.898994744E-02 -1.944271475E-01
 5.675529242E-01 3.035802126E+00 -6.026394665E-02 -1.487419605E-01
 7.273752689E-01 3.157194138E+00 -4.240496457E-02 -8.210560679E-02
 7.672622204E-01 3.163291454E+00 -3.723264486E-02 -6.347315013E-02
 7.468861341E-01 3.167811155E+00 -3.990835324E-02 -7.252387702E-02
 4.618293941E-01 2.969952345E+00 -6.897778064E-02 -1.941548437E-01
 4.650644362E-01 2.991093874E+00 -6.875720620E-02 -1.923222244E-01
 5.064763427E-01 3.014446974E+00 -6.566100568E-02 -1.738101691E-01
 5.255039334E-01 3.014788628E+00 -6.407907605E-02 -1.675548851E-01
 5.795650482E-01 3.059784174E+00 -5.909881741E-02 -1.442078799E-01
 7.081024051E-01 3.161295652E+00 -4.480722547E-02 -8.887039125E-02
 7.632643580E-01 3.185648441E+00 -3.776307777E-02 -6.610556692E-02
 4.736518860E-01 3.016418219E+00 -6.815624982E-02 -1.892320067E-01
 5.605007410E-01 3.061253786E+00 -6.093281507E-02 -1.506726742E-01
 6.039257646E-01 3.101117611E+00 -5.663918331E-02 -1.322938353E-01
 4.543908238E-01 3.015645504E+00 -6.947266310E-02 -1.951031685E-01
 6.156827807E-01 3.126607418E+00 -5.540741980E-02 -1.279088706E-01
 5.998939276E-01 3.128447533E+00 -5.705500022E-02 -1.329418570E-01
 4.125177264E-01 3.049347878E+00 -7.192279398E-02 -2.119725794E-01
 3.900114596E-01 3.048045874E+00 -7.298246026E-02 -2.189824879E-01
 4.001791477E-01 3.075510502E+00 -7.252769172E-02 -2.152213156E-01
 5.590103269E-01 3.206223726E+00 -6.107270718E-02 -1.455538571E-01
 7.202095985E-01 3.313656569E+00 -3.613119200E-02 -1.130839735E-01
 7.027223110E-01 3.315148354E+00 -3.770666942E-02 -1.140802503E-01
 7.414766550E-01 3.313634872E+00 -3.294920176E-02 -1.093770862E-01
 3.692213595E-01 3.076102257E+00 -7.378222793E-02 -2.257671654E-01
 3.778434098E-01 3.106587172E+00 -7.347235084E-02 -2.222299725E-01
 5.719379783E-01 3.231416702E+00 -5.984234065E-02 -1.403423548E-01
 6.823660731E-01 3.317854881E+00 -3.884236515E-02 -1.237070411E-01
 7.253299952E-01 3.331193686E+00 -1.925177127E-02 -1.051244214E-01
 6.944669485E-01 3.334793329E+00 -2.084741369E-02 -1.201860160E-01
 3.541632295E-01 3.102756977E+00 -7.424602658E-02 -2.282544076E-01
 3.828971386E-01 3.131587505E+00 -7.327622920E-02 -2.189354897E-01
 4.165244401E-01 3.181721687E+00 -7.171428204E-02 -2.009148896E-01
 5.154780149E-01 3.234721899E+00 -6.492446363E-02 -1.592921317E-01
 4.902259707E-01 3.237648249E+00 -6.693463027E-02 -1.682281643E-01
 5.381355882E-01 3.233726263E+00 -6.297758967E-02 -1.511337161E-01
 5.560956597E-01 3.234166622E+00 -6.134481728E-02 -1.448013186E-01
 6.644037366E-01 3.314335585E+00 -4.363540933E-02 -1.186468527E-01
 3.647576571E-01 3.129140139E+00 -7.393012941E-02 -2.234388441E-01
 4.216412306E-01 3.212548018E+00 -7.143967599E-02 -1.963510066E-01
 4.649800360E-01 3.234694242E+00 -6.876297295E-02 -1.771518141E-01
 5.012746453E-01 3.258549929E+00 -6.607662886E-02 -1.633423716E-01
 5.126478076E-01 3.258344889E+00 -6.515835971E-02 -1.584044844E-01
 5.497778058E-01 3.255859375E+00 -6.192787364E-02 -1.464882195E-01
 6.651494503E-01 3.329887629E+00 -3.157760203E-02 -1.344240010E-01
 4.007438421E-01 3.208286524E+00 -7.250124961E-02 -2.022720277E-01
 4.424386322E-01 3.234941244E+00 -7.023123652E-02 -1.858921200E-01
 4.247300327E-01 3.236055613E+00 -7.126945257E-02 -1.922066212E-01
 4.791747034E-01 3.258549929E+00 -6.775808334E-02 -1.701193303E-01
 4.677969813E-01 3.258339882E+00 -6.856837124E-02 -1.745852977E-01
 5.254307389E-01 3.257868052E+00 -6.408532709E-02 -1.547002792E-01
 5.366829634E-01 3.257274151E+00 -6.310626864E-02 -1.502965987E-01
 4.902260005E-01 3.257570982E+00 -6.693462282E-02 -1.670011133E-01
 6.496290565E-01 3.332001686E+00 -3.209269792E-02 -1.434297860E-01
 4.082770050E-01 3.233803034E+00 -7.213707268E-02 -1.966194808E-01
 4.303801954E-01 3.255873680E+00 -7.094957680E-02 -1.869818568E-01
 4.549989700E-01 3.257862091E+00 -6.943283230E-02 -1.782565117E-01
 4.437397122E-01 3.257250786E+00 -7.015087456E-02 -1.829643548E-01
 6.320418119E-01 3.328190565E+00 -3.840679303E-02 -1.360422671E-01
 6.335449815E-01 3.340356112E+00 -2.552450635E-02 -1.543043107E-01
 6.642499566E-01 3.329558611E+00 3.204578534E-02 -1.514414400E-01
 6.821783185E-01 3.317791462E+00 3.891401738E-02 -1.401178092E-01
 6.191923022E-01 3.330362082E+00 -3.849022090E-02 -1.461545676E-01
 6.023703218E-01 3.328706026E+00 -4.236729071E-02 -1.401285082E-01
 6.640487909E-01 3.313852787E+00 4.396526143E-02 -1.407920867E-01
 6.480681300E-01 3.337430000E+00 2.643910609E-02 -1.618585736E-01
 6.070916057E-01 3.337800264E+00 -3.317971528E-02 -1.435052603E-01
 6.466603875E-01 3.325808525E+00 3.816647455E-02 -1.542620063E-01
 5.863513947E-01 3.337675571E+00 -3.665663302E-02 -1.520407796E-01
 5.758320093E-01 3.338793278E+00 -3.715603799E-02 -1.551311016E-01
 5.974287987E-01 3.341520786E+00 -3.060681187E-02 -1.517577767E-01
 2.617860436E-01 3.157632351E+00 -7.459431142E-02 -2.498308867E-01
 5.885683894E-01 3.346177578E+00 -2.621284872E-02 -1.664197892E-01
 5.812579989E-01 3.347739220E+00 -2.537052706E-02 -1.625616699E-01
 6.202548146E-01 3.330064297E+00 3.858913481E-02 -1.551448107E-01
 2.678169012E-01 3.186392784E+00 -7.472399622E-02 -2.464875877E-01
 5.700887442E-01 3.349171400E+00 -2.538294531E-02 -1.674978733E-01
 6.033617854E-01 3.329056263E+00 4.194196686E-02 -1.504269689E-01
 6.084307432E-01 3.337807894E+00 3.294899687E-02 -1.553988308E-01
 2.473903596E-01 3.181050777E+00 -7.418306917E-02 -2.483465075E-01
 5.365133882E-01 3.347743750E+00 -3.321067989E-02 -1.677482426E-01
 4.977578521E-01 3.354123116E+00 -3.081058897E-02 -1.837419271E-01
 5.105853677E-01 3.354393959E+00 -2.825807221E-02 -1.853614599E-01
 5.581242442E-01 3.351170301E+00 -2.460777014E-02 -1.780865639E-01
 5.509181023E-01 3.352388620E+00 -2.405102365E-02 -1.791399270E-01
 5.654179454E-01 3.352681637E+00 -2.063594200E-02 -1.823553741E-01
 5.983541012E-01 3.341484785E+00 3.048949689E-02 -1.649768949E-01
 3.592968285E-01 3.332874298E+00 -6.423826516E-02 -2.373144627E-01
 3.899231553E-01 3.345699072E+00 -5.300249532E-02 -2.192696780E-01
 3.742577732E-01 3.348471403E+00 -5.166113749E-02 -2.103338093E-01
 4.162150025E-01 3.352383852E+00 -4.384015501E-02 -2.061202079E-01
 4.759055972E-01 3.355222702E+00 -3.262280300E-02 -1.900133491E-01
 4.645008445E-01 3.355925560E+00 -3.329402581E-02 -1.975333393E-01
 5.309600830E-01 3.355893612E+00 -2.195502445E-02 -1.825348288E-01
 5.202568769E-01 3.353715420E+00 -2.762163989E-02 -1.785075814E-01
 5.016437173E-01 3.357510090E+00 -2.468595281E-02 -1.897397637E-01
 5.421112776E-01 3.354210615E+00 -2.272080630E-02 -1.793532372E-01
 5.599206090E-01 3.354821444E+00 -1.784626581E-02 -1.870923340E-01
 5.555643439E-01 3.355721712E+00 -1.702272519E-02 -1.842591465E-01
 5.867108107E-01 3.337311029E+00 3.696891293E-02 -1.605690569E-01
 5.887963772E-01 3.345919847E+00 2.652707137E-02 -1.766506284E-01
 3.444313705E-01 3.328890562E+00 -6.702132523E-02 -2.345034927E-01
 3.328722417E-01 3.331325531E+00 -6.622692198E-02 -2.309791446E-01
 3.603822291E-01 3.348671675E+00 -5.244335532E-02 -2.333127409E-01
 3.845448494E-01 3.354766369E+00 -4.414215311E-02 -2.282956541E-01
 3.929021955E-01 3.356878519E+00 -4.073304310E-02 -2.183289230E-01
 4.024687111E-01 3.356009245E+00 -4.088800400E-02 -2.074669451E-01
 4.210803509E-01 3.361520052E+00 -3.060641326E-02 -2.069806010E-01
 4.122488499E-01 3.360386372E+00 -3.359704092E-02 -2.096180171E-01
 4.512743056E-01 3.357611895E+00 -3.269880265E-02 -1.963137984E-01
 4.721581936E-01 3.360536814E+00 -2.445082739E-02 -1.948843896E-01
 4.659810364E-01 3.360727549E+00 -2.516660281E-02 -1.987496465E-01
 5.208477378E-01 3.359081984E+00 -1.775002293E-02 -1.934457570E-01
 4.943360984E-01 3.359011173E+00 -2.329667844E-02 -1.894322187E-01
 5.120863914E-01 3.359407663E+00 -1.895415783E-02 -1.879874021E-01
 5.037007332E-01 3.360729933E+00 -1.786927879E-02 -1.953396499E-01
 5.502419472E-01 3.356675386E+00 -1.625325717E-02 -1.860129982E-01
 5.456110239E-01 3.357373714E+00 -1.582319476E-02 -1.874526292E-01
 5.758686662E-01 3.338688135E+00 3.725795075E-02 -1.610468179E-01
 5.817577243E-01 3.347698927E+00 2.533401363E-02 -1.743982434E-01
 3.148301542E-01 3.340198278E+00 -6.148391590E-02 -2.310324311E-01
 3.493164182E-01 3.340812922E+00 -5.961189047E-02 -2.475382835E-01
 3.372796774E-01 3.349463463E+00 -5.306315050E-02 -2.352126837E-01
 3.605340421E-01 3.360417366E+00 -3.882164508E-02 -2.248743027E-01
 4.299044311E-01 3.362925053E+00 -2.682214603E-02 -2.064583451E-01
 4.128070474E-01 3.366299152E+00 -2.236981876E-02 -2.151874304E-01
 4.484272897E-01 3.363149643E+00 -2.340333164E-02 -2.012455016E-01
 4.390370250E-01 3.363106251E+00 -2.505114861E-02 -2.028555125E-01
 4.595967531E-01 3.359959602E+00 -2.762102149E-02 -2.018438727E-01
 4.796148837E-01 3.360226631E+00 -2.370576002E-02 -1.925140321E-01
 4.714998305E-01 3.363420725E+00 -1.847130433E-02 -2.005877197E-01
 4.642960131E-01 3.363604069E+00 -1.949122921E-02 -2.022211999E-01
 5.356375575E-01 3.358923674E+00 -1.467430219E-02 -1.899719536E-01
 5.404289961E-01 3.358249187E+00 -1.508780755E-02 -1.876921207E-01
 5.263057351E-01 3.360539436E+00 -1.298998203E-02 -1.966603547E-01
 5.305837393E-01 3.359697580E+00 -1.404698566E-02 -1.907476336E-01
 4.868975878E-01 3.362921238E+00 -1.638302952E-02 -2.011592388E-01
 4.955398738E-01 3.362110615E+00 -1.644081250E-02 -2.013508528E-01
 5.150966048E-01 3.361794472E+00 -1.252233330E-02 -1.943264753E-01
 5.188750625E-01 3.361456633E+00 -1.246359665E-02 -1.970948279E-01
 5.109633207E-01 3.362279892E+00 -1.224937476E-02 -1.943415701E-01
 5.072333217E-01 3.362748623E+00 -1.189223956E-02 -1.978653520E-01
 5.707123876E-01 3.349449873E+00 2.484543994E-02 -1.830160469E-01
 2.965781093E-01 3.336755276E+00 -6.414789706E-02 -2.329106033E-01
 3.480738699E-01 3.357008696E+00 -4.428862780E-02 -2.396535128E-01
 4.239029884E-01 3.367029667E+00 -1.871422119E-02 -2.120889276E-01
 4.189290702E-01 3.366774321E+00 -2.023582160E-02 -2.126443982E-01
 4.566303492E-01 3.363580942E+00 -2.101216838E-02 -2.032332718E-01
 4.438930452E-01 3.366776943E+00 -1.548379194E-02 -2.076945007E-01
 4.395017922E-01 3.366870642E+00 -1.613732241E-02 -2.081375271E-01
 4.789712429E-01 3.363097429E+00 -1.768164337E-02 -1.982113123E-01
 4.685394466E-01 3.365912676E+00 -1.236546785E-02 -2.061383873E-01
 4.650040567E-01 3.366104603E+00 -1.264538802E-02 -2.065445185E-01
 5.223587155E-01 3.360978603E+00 -1.284842193E-02 -2.001935542E-01
 4.931192696E-01 3.364217997E+00 -1.125331409E-02 -2.032740861E-01
 4.897109270E-01 3.364539146E+00 -1.116633788E-02 -2.050387561E-01
 4.996402562E-01 3.363574028E+00 -1.147484500E-02 -2.023124993E-01
 5.031594634E-01 3.363190889E+00 -1.167959999E-02 -1.989839673E-01
 5.660499930E-01 3.352941751E+00 2.004067600E-02 -1.952160150E-01
 2.758473456E-01 3.336563349E+00 -6.447637081E-02 -2.484312952E-01
 2.850717604E-01 3.357209921E+00 -4.676127806E-02 -2.342936546E-01
 4.342256486E-01 3.366994381E+00 -1.685677655E-02 -2.091970891E-01
 4.294769466E-01 3.367046356E+00 -1.763653383E-02 -2.123597264E-01
 4.526931345E-01 3.366589785E+00 -1.408881787E-02 -2.084032297E-01
 4.485860765E-01 3.366648674E+00 -1.483818144E-02 -2.074613273E-01
 4.832783043E-01 3.365024328E+00 -1.135494839E-02 -2.044821680E-01
 4.798348546E-01 3.365223169E+00 -1.163598988E-02 -2.038823366E-01
 4.759490192E-01 3.365448952E+00 -1.193608996E-02 -2.043564022E-01
 4.725140035E-01 3.365653038E+00 -1.217578072E-02 -2.050503939E-01
 4.608523548E-01 3.366288185E+00 -1.308990177E-02 -2.074984908E-01
 4.571365714E-01 3.366444111E+00 -1.349768415E-02 -2.086345553E-01
 4.865037501E-01 3.364697695E+00 -1.152891852E-02 -2.053609043E-01
 4.962972999E-01 3.363798857E+00 -1.168955117E-02 -2.048822790E-01
 5.588188171E-01 3.351399899E+00 2.411046438E-02 -1.850900650E-01
 5.604957342E-01 3.354909420E+00 1.754305884E-02 -1.958374679E-01
 5.517101884E-01 3.352530241E+00 2.366572060E-02 -1.850727201E-01
 5.374591947E-01 3.348173618E+00 3.250933439E-02 -1.794942915E-01
 5.719379783E-01 3.231416702E+00 5.984234065E-02 -1.601960659E-01
 5.560904741E-01 3.355739117E+00 1.686638594E-02 -1.954721808E-01
 5.440586209E-01 3.353707790E+00 2.319859713E-02 -1.868662685E-01
 5.497778058E-01 3.255859375E+00 6.192787364E-02 -1.662609577E-01
 5.560956597E-01 3.234166622E+00 6.134481728E-02 -1.672488600E-01
 5.590103269E-01 3.206223726E+00 6.107271090E-02 -1.731647402E-01
 5.503748059E-01 3.356539488E+00 1.651150174E-02 -1.959573776E-01
 5.352341533E-01 3.355283976E+00 2.220029570E-02 -1.897417307E-01
 5.264760256E-01 3.356126070E+00 2.242626622E-02 -1.925468892E-01
 5.366829634E-01 3.257274151E+00 6.310626864E-02 -1.716649979E-01
 5.381355882E-01 3.233726263E+00 6.297758967E-02 -1.766379327E-01
 3.612513244E-01 3.360304356E+00 3.892558813E-02 -2.507347167E-01
 4.126648903E-01 3.366246462E+00 2.251315117E-02 -2.345158905E-01
 5.402454734E-01 3.358057022E+00 1.556951553E-02 -2.001575232E-01
 5.350978971E-01 3.358883381E+00 1.490055770E-02 -2.016625106E-01
 5.308723450E-01 3.359394789E+00 1.471216325E-02 -1.993829757E-01
 5.263336301E-01 3.360082865E+00 1.414651331E-02 -2.024470270E-01
 5.182902217E-01 3.361252546E+00 1.316503808E-02 -2.098487020E-01
 5.146099329E-01 3.361718655E+00 1.285620406E-02 -2.100043595E-01
 5.105245113E-01 3.362216234E+00 1.254264545E-02 -2.110830843E-01
 5.068933368E-01 3.362751961E+00 1.197247952E-02 -2.157189250E-01
 5.091969371E-01 3.354834557E+00 2.780926600E-02 -1.960992068E-01
 5.183553696E-01 3.358034849E+00 2.045251243E-02 -2.022196651E-01
 5.254307389E-01 3.257868052E+00 6.408532709E-02 -1.785122454E-01
 3.482445478E-01 3.357094526E+00 4.417096451E-02 -2.666470408E-01
 3.611028492E-01 3.348643303E+00 5.242227763E-02 -2.548124492E-01
 4.017249346E-01 3.355970621E+00 4.101369530E-02 -2.260374427E-01
 4.189944565E-01 3.366774797E+00 2.022332512E-02 -2.328818589E-01
 4.240842760E-01 3.367017031E+00 1.871511713E-02 -2.306493223E-01
 4.211663902E-01 3.361519814E+00 3.059559129E-02 -2.245982289E-01
 4.118472040E-01 3.360552788E+00 3.338319436E-02 -2.273312658E-01
 4.395330548E-01 3.366903305E+00 1.603767276E-02 -2.251463085E-01
 4.439288974E-01 3.366795540E+00 1.542230509E-02 -2.249969542E-01
 4.650026858E-01 3.366078138E+00 1.272928715E-02 -2.212119699E-01
 4.684808552E-01 3.365939379E+00 1.229536347E-02 -2.218417078E-01
 5.225191712E-01 3.360685110E+00 1.357582677E-02 -2.085994184E-01
 4.929379523E-01 3.364184380E+00 1.140725799E-02 -2.174943984E-01
 4.895181656E-01 3.364520550E+00 1.127695385E-02 -2.187731266E-01
 5.107787848E-01 3.359256983E+00 1.954743266E-02 -2.030898929E-01
 5.002746582E-01 3.363499641E+00 1.152903214E-02 -2.171483785E-01
 5.035486221E-01 3.363016129E+00 1.209029369E-02 -2.186203003E-01
 5.025739074E-01 3.361164808E+00 1.712034829E-02 -2.112609446E-01
 4.969170392E-01 3.354358196E+00 3.059974499E-02 -1.929744482E-01
 5.126478076E-01 3.258344889E+00 6.515835971E-02 -1.844330132E-01
 5.154780149E-01 3.234721899E+00 6.492446363E-02 -1.895771772E-01
 4.296081066E-01 3.366979599E+00 1.779216342E-02 -2.294430584E-01
 4.343439639E-01 3.366919994E+00 1.703976840E-02 -2.270658016E-01
 4.298218787E-01 3.362822533E+00 2.702962607E-02 -2.221894562E-01
